127.0.0.1 - - [17/Jun/2020:11:23:41 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:24:46 +0530] "GET /DirectDealing/api/customer/getById/10021 HTTP/1.1" 200 1308
127.0.0.1 - - [17/Jun/2020:12:24:46 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:24:46 +0530] "GET /DirectDealing/api/staticlov/getCurrencyAndProductLovs HTTP/1.1" 200 1231
127.0.0.1 - - [17/Jun/2020:12:25:27 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:25:28 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:25:28 +0530] "GET /DirectDealing/api/customer/getById/10021 HTTP/1.1" 200 1308
127.0.0.1 - - [17/Jun/2020:12:25:28 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:25:28 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1260
127.0.0.1 - - [17/Jun/2020:12:25:28 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:25:28 +0530] "GET /DirectDealing/api/staticlov/getCurrencyAndProductLovs HTTP/1.1" 200 1231
127.0.0.1 - - [17/Jun/2020:12:26:01 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:01 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 11143
127.0.0.1 - - [17/Jun/2020:12:26:06 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:06 +0530] "GET /DirectDealing/api/customer/getById/10025 HTTP/1.1" 200 1313
127.0.0.1 - - [17/Jun/2020:12:26:06 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:06 +0530] "GET /DirectDealing/api/staticlov/getCurrencyAndProductLovs HTTP/1.1" 200 1231
127.0.0.1 - - [17/Jun/2020:12:26:30 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:26:31 +0530] "POST /usermanagement/user/logout HTTP/1.1" 200 86982
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "POST /DirectDealing/api/customer/logoutUser HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/js/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/js/jquery.min.js HTTP/1.1" 200 85593
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/js/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/js/logger.js HTTP/1.1" 200 7430
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:31 +0530] "GET /usermanagement/assets/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:32 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:32 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:32 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:33 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:45 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:45 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:26:45 +0530] "GET /usermanagement/css/bootstrap.min.css.map HTTP/1.1" 200 542194
127.0.0.1 - - [17/Jun/2020:12:27:00 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:27:01 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:01 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1260
127.0.0.1 - - [17/Jun/2020:12:27:13 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:13 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 11143
127.0.0.1 - - [17/Jun/2020:12:27:22 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:27:23 +0530] "POST /usermanagement/user/logout HTTP/1.1" 200 86982
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:23 +0530] "POST /DirectDealing/api/customer/logoutUser HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/js/jquery.min.js HTTP/1.1" 200 85593
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/js/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/js/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/js/logger.js HTTP/1.1" 200 7430
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/assets/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:27:57 +0530] "GET /usermanagement/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:05 +0530] "GET /usermanagement/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:06 +0530] "POST /usermanagement/auth/login HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:07 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 825
127.0.0.1 - - [17/Jun/2020:12:28:14 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:28:15 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:15 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1260
127.0.0.1 - - [17/Jun/2020:12:28:20 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:20 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 11143
127.0.0.1 - - [17/Jun/2020:12:28:25 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [17/Jun/2020:12:28:26 +0530] "POST /usermanagement/user/logout HTTP/1.1" 200 86982
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "POST /DirectDealing/api/customer/logoutUser HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/js/jquery.min.js HTTP/1.1" 200 85593
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/js/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/js/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/js/logger.js HTTP/1.1" 200 7430
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:26 +0530] "GET /usermanagement/assets/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:27 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:27 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:27 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:12:28:27 +0530] "GET /usermanagement/css/bootstrap.min.css.map HTTP/1.1" 200 542194
127.0.0.1 - - [17/Jun/2020:14:51:48 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/loginPage.html HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:02 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:03 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
127.0.0.1 - - [17/Jun/2020:14:59:03 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
127.0.0.1 - - [17/Jun/2020:14:59:03 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
127.0.0.1 - - [17/Jun/2020:14:59:03 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:03 +0530] "GET /IPA/api/getUserDetails HTTP/1.1" 401 1030
127.0.0.1 - - [17/Jun/2020:14:59:03 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [17/Jun/2020:14:59:03 +0530] "GET /IPA/api/getAllCheckersId?userRole=ipa_checker HTTP/1.1" 401 1030
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:39 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:41 +0530] "POST /DealConsolidationPlatform/login HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:41 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/usermanagement HTTP/1.1" 200 11511
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3599
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/ion-icons.css HTTP/1.1" 200 60802
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/angular-growl.css HTTP/1.1" 200 20156
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/select2/select2.min.css HTTP/1.1" 200 17380
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/datepicker3.css HTTP/1.1" 200 34627
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/AdminLTE.min.css HTTP/1.1" 200 108522
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:44 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/fastclick/fastclick.js HTTP/1.1" 200 26806
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/sparklines/sparkline.min.js HTTP/1.1" 200 43251
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/img/axis-bank-logo.png HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.resize.min.js HTTP/1.1" 200 2023
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.min.js HTTP/1.1" 200 52301
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.pie.min.js HTTP/1.1" 200 12024
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/flot/jquery.flot.categories.min.js HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/userService.js HTTP/1.1" 200 3022
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular/angular.min.js HTTP/1.1" 200 158233
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/app.js HTTP/1.1" 200 10237
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/userController.js HTTP/1.1" 200 10434
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/makerdashController.js HTTP/1.1" 200 2808
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupController.js HTTP/1.1" 200 7786
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/reportsController.js HTTP/1.1" 200 11079
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/jquery/dist/jquery-ui.min.js HTTP/1.1" 200 228088
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/fileUploadController.js HTTP/1.1" 200 855
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1" 200 32447
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupService.js HTTP/1.1" 200 4849
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/groupAssignmentService.js HTTP/1.1" 200 966
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/groupAssignmentController.js HTTP/1.1" 200 2048
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/counterPartyController.js HTTP/1.1" 200 3452
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/controller/roleController.js HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/requestService.js HTTP/1.1" 200 1050
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/menuService.js HTTP/1.1" 200 496
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/httpInterceptorService.js HTTP/1.1" 200 1062
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/commonService.js HTTP/1.1" 200 134
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/reportService.js HTTP/1.1" 200 6034
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:45 +0530] "GET /DealConsolidationPlatform/user-mgmt/js/services/roleService.js HTTP/1.1" 200 2412
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/multi-select.js HTTP/1.1" 200 14484
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/app.css HTTP/1.1" 200 112
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/popover.js HTTP/1.1" 200 6824
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/js/app.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/angular-growl.js HTTP/1.1" 200 6710
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /umgmt/user-mgmt/dist/img/loader-64x/axis-loader.gif HTTP/1.1" 404 1145
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:00:46 +0530] "GET /DealConsolidationPlatform/user-mgmt/dashboard.html HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/ HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:03:06 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:23 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:23 +0530] "POST /DealConsolidationPlatform/login HTTP/1.1" 200 304
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:23 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 7387
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:26 +0530] "GET /DealConsolidationPlatform/usermanagement HTTP/1.1" 200 11511
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:26 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:26 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:26 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/select2/select2.min.css HTTP/1.1" 200 17380
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:26 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/ion-icons.css HTTP/1.1" 200 60802
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/datepicker/datepicker3.css HTTP/1.1" 200 34627
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/css/angular-growl.css HTTP/1.1" 200 20156
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/skins/skin-blue.min.css HTTP/1.1" 200 3599
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/dist/css/AdminLTE.min.css HTTP/1.1" 200 108522
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/jquery/dist/jquery-ui.min.js HTTP/1.1" 200 228088
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/sparklines/sparkline.min.js HTTP/1.1" 200 43251
0:0:0:0:0:0:0:1 - - [17/Jun/2020:15:04:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/angular/angular.min.js HTTP/1.1" 200 158233
